TrajectoryID,PathLength,PenetrationDepth,LateralSpread,LateralY,LateralZ,MeanScatterAngle,FinalEnergy,NumSteps,BoundaryExit
871,4.8294,4.5716,0.9386,-0.1578,0.9252,10.7504,0.0000,165,False
872,4.7470,4.5054,0.8543,0.3126,0.7951,11.2986,0.0000,164,False
873,4.7679,4.5385,0.8819,0.3240,0.8202,11.4339,0.0000,162,False
874,4.8294,4.4231,1.1524,-0.8997,0.7200,10.8279,0.0001,180,False
875,4.8863,4.6386,0.9442,0.2097,0.9206,12.1095,0.0000,168,False
876,4.8097,4.5614,0.8997,0.3332,0.8357,11.8879,0.0000,164,False
877,4.8122,4.4989,1.0474,0.9203,0.5001,10.7993,0.0000,166,False
878,4.7811,4.3379,1.1451,-0.8772,0.7360,10.6437,0.0071,179,False
879,4.8649,4.6096,0.9061,0.7163,0.5549,10.8766,0.0000,166,False
880,4.8355,4.5564,0.9065,0.6693,0.6114,11.4539,0.0000,167,False
881,4.8323,4.5908,0.8475,0.1828,0.8275,11.7207,0.0088,165,False
882,4.8209,4.5738,0.8962,0.3346,0.8314,12.0944,0.0000,164,False
883,4.8204,4.5243,0.9849,0.7802,0.6010,10.6854,0.0000,164,False
884,4.7950,4.5131,0.9286,0.7700,0.5192,10.7299,0.0100,165,False
885,4.8088,4.5770,0.8311,0.3500,0.7538,11.3583,0.0000,164,False
886,4.7892,4.4734,1.0430,0.9078,0.5136,10.9608,0.0000,164,False
887,4.8455,4.5893,0.9600,-0.1318,0.9509,11.3608,0.0000,166,False
888,4.8503,4.5569,1.0113,0.7736,0.6514,11.2374,0.0000,165,False
889,4.8109,4.5727,0.8684,0.2969,0.8161,11.6198,0.0012,166,False
890,4.8297,4.5796,0.8423,0.0569,0.8404,11.2533,0.0000,166,False
891,4.8281,4.5969,0.8961,0.1449,0.8843,11.5292,0.0002,166,False
892,4.7741,4.5466,0.8836,0.4642,0.7519,11.3051,0.0000,162,False
893,4.7626,4.5148,0.9542,0.4894,0.8192,11.6901,0.0035,162,False
894,4.8681,4.6519,0.8887,0.3357,0.8229,11.4934,0.0000,165,False
895,4.8340,4.6151,0.8894,0.1874,0.8694,11.4248,0.0000,168,False
896,4.8746,4.5606,0.9798,0.8541,0.4802,11.0504,0.0000,167,False
897,4.7767,4.5273,0.8897,0.1546,0.8762,11.0246,0.0024,162,False
898,4.8472,4.6118,0.8625,0.4274,0.7491,11.4334,0.0000,166,False
899,4.8087,4.5323,0.9948,0.7625,0.6389,11.0693,0.0000,163,False
900,4.7683,4.5500,0.8672,0.1143,0.8597,11.6190,0.0000,164,False
901,4.7953,4.5612,0.8140,0.2702,0.7678,12.3849,0.0000,167,False
902,4.8519,4.5743,0.9755,0.8327,0.5082,10.8591,0.0000,166,False
903,4.8634,4.5581,0.9644,0.8049,0.5313,10.4334,0.0000,167,False
904,4.7809,4.5410,0.8510,0.5039,0.6857,11.6800,0.0000,164,False
905,4.7996,4.5026,0.9874,0.8034,0.5740,10.7163,0.0000,166,False
906,4.8363,4.5503,0.9847,0.6964,0.6962,11.7921,0.0000,164,False
907,4.8519,4.6237,0.8789,0.3735,0.7956,12.1683,0.0000,167,False
908,4.8115,4.5424,0.9284,0.7308,0.5726,11.2626,0.0000,163,False
909,4.8316,4.5795,0.9103,0.4430,0.7953,12.2855,0.0000,166,False
910,4.8366,4.5906,0.8598,0.2840,0.8116,12.2708,0.0000,168,False
911,4.8787,4.6473,0.8884,0.1019,0.8825,11.4134,0.0000,168,False
912,4.7721,4.5276,0.8669,0.5566,0.6646,11.1996,0.0000,165,False
913,4.8381,4.5839,0.8773,0.3534,0.8030,12.1331,0.0000,166,False
914,4.7723,4.5179,0.8641,0.4205,0.7549,11.9629,0.0000,163,False
915,4.7917,4.5515,0.8698,0.1532,0.8562,11.8039,0.0067,166,False
916,4.8001,4.5374,0.9257,0.4031,0.8333,10.8460,0.0052,164,False
917,4.8687,4.6333,0.8677,0.3912,0.7745,11.4610,0.0000,166,False
918,4.8163,4.5297,0.9524,0.7493,0.5879,11.0446,0.0000,165,False
919,4.8488,4.6113,0.8662,0.5360,0.6805,11.6034,0.0000,165,False
920,4.8848,4.6360,0.8932,-0.0763,0.8899,11.3585,0.0000,168,False
921,4.8044,4.5587,0.9111,0.5001,0.7615,11.4125,0.0000,164,False
922,4.7869,4.5072,0.9092,0.7380,0.5310,10.4965,0.0000,164,False
923,4.8247,4.5944,0.8812,0.2949,0.8304,11.8487,0.0000,165,False
924,4.8718,4.5686,1.0362,-0.4873,0.9145,9.9444,0.0000,169,False
925,4.8086,4.5745,0.8837,0.5059,0.7245,11.6977,0.0000,163,False
926,4.8143,4.5376,0.9288,0.7198,0.5871,11.5813,0.0000,164,False
927,4.8279,4.5612,0.8934,0.2697,0.8517,11.5196,0.0000,165,False
928,4.7505,4.5019,0.8969,0.3515,0.8252,11.7637,0.0000,164,False
929,4.7925,4.5256,0.9603,0.7456,0.6052,10.4883,0.0000,164,False
930,4.8172,4.5375,0.9526,0.7631,0.5701,11.2885,0.0000,164,False
931,4.8286,4.5713,0.9008,0.0432,0.8998,11.0153,0.0000,166,False
932,4.8312,4.5837,0.8587,0.4007,0.7595,12.3912,0.0014,168,False
933,4.7991,4.5426,0.8379,0.4488,0.7076,12.0473,0.0000,163,False
934,4.8145,4.5779,0.8061,0.3034,0.7468,11.9368,0.0064,166,False
935,4.8157,4.5711,0.8560,0.7122,0.4749,11.0276,0.0000,163,False
936,4.8486,4.5739,1.0109,-0.4444,0.9079,9.8599,0.0000,168,False
937,4.8858,4.6661,0.8506,0.4445,0.7252,11.4433,0.0027,167,False
938,4.8389,4.6208,0.8836,0.0944,0.8786,10.8560,0.0000,166,False
939,4.8419,4.6083,0.8875,0.0687,0.8848,10.6604,0.0000,164,False
940,4.8052,4.5633,0.8438,0.0322,0.8432,10.6932,0.0000,165,False
941,4.8696,4.5827,1.0061,0.7854,0.6288,10.1088,0.0000,166,False
942,4.7752,4.5086,0.9932,-0.2387,0.9641,9.9302,0.0000,162,False
943,4.8213,4.5820,0.8861,0.1167,0.8783,10.9809,0.0000,166,False
944,4.8626,4.6185,0.8664,0.2679,0.8240,12.2576,0.0000,171,False
945,4.8190,4.5920,0.8790,0.1351,0.8686,10.9085,0.0098,164,False
946,4.7976,4.5653,0.8383,0.1774,0.8193,11.9404,0.0000,167,False
947,4.8578,4.6123,0.9278,0.6052,0.7032,12.0729,0.0000,165,False
948,4.8160,4.5935,0.8316,0.5526,0.6214,11.5788,0.0000,164,False
949,4.7945,4.5661,0.8744,0.1441,0.8625,11.5218,0.0009,164,False
950,4.8117,4.5787,0.8612,0.1800,0.8422,12.1623,0.0000,168,False
951,4.7925,4.5587,0.8858,-0.0405,0.8849,11.7431,0.0000,165,False
952,4.8732,4.6127,0.9595,-0.1988,0.9386,10.8204,0.0000,166,False
953,4.8106,4.5637,0.8923,0.3635,0.8149,12.3677,0.0000,164,False
954,4.7748,4.5524,0.8786,0.2211,0.8503,11.5812,0.0004,162,False
955,4.8484,4.6293,0.8610,0.2572,0.8217,10.9776,0.0000,166,False
956,4.8539,4.5529,0.9542,-0.2085,0.9312,10.5489,0.0061,170,False
957,4.8334,4.5686,0.8833,0.6524,0.5955,12.1445,0.0000,164,False
958,4.7588,4.4955,0.9290,0.6655,0.6482,11.5999,0.0000,162,False
959,4.8245,4.5631,0.9458,0.7158,0.6182,11.5939,0.0000,165,False
960,4.7858,4.4955,0.8739,0.7126,0.5059,11.4803,0.0050,165,False
961,4.8243,4.4887,1.1317,1.0174,0.4956,11.1314,0.0000,164,False
962,4.8655,4.5668,0.9587,0.7602,0.5842,11.0343,0.0000,167,False
963,4.8422,4.6095,0.9406,0.5649,0.7520,11.4649,0.0000,164,False
964,4.7749,4.5304,0.9276,0.6116,0.6974,11.1425,0.0056,163,False
965,4.7845,4.5288,0.9402,0.6082,0.7170,11.8575,0.0000,162,False
966,4.8372,4.5988,0.9020,-0.0427,0.9010,11.1085,0.0000,167,False
967,4.8321,4.5818,0.8774,0.2218,0.8489,11.4045,0.0000,167,False
968,4.8097,4.5756,0.8004,0.3335,0.7276,12.2490,0.0000,165,False
969,4.8445,4.6069,0.9190,0.2115,0.8944,10.8342,0.0000,164,False
970,4.8112,4.5942,0.8459,0.3539,0.7684,11.9775,0.0000,164,False
971,4.8179,4.5902,0.7870,0.4902,0.6158,11.3235,0.0047,164,False
972,4.8831,4.5931,0.9843,0.7939,0.5818,11.0231,0.0095,168,False
973,4.8669,4.6167,0.9088,0.6268,0.6580,11.4939,0.0000,166,False
974,4.8828,4.6289,0.9293,0.4405,0.8183,12.1137,0.0000,167,False
975,4.8172,4.5122,0.9948,0.8088,0.5791,11.0990,0.0000,166,False
976,4.8002,4.5662,0.8725,0.5548,0.6734,11.4850,0.0000,163,False
977,4.8200,4.5801,0.9154,0.6722,0.6214,11.3681,0.0000,164,False
978,4.7927,4.5477,0.8338,0.1020,0.8276,11.5859,0.0000,164,False
979,4.8403,4.5624,0.9474,0.7503,0.5785,10.2964,0.0060,166,False
980,4.8071,4.5706,0.8750,0.2710,0.8320,11.2800,0.0000,164,False
981,4.7594,4.5311,0.9178,0.0085,0.9178,10.4925,0.0049,162,False
982,4.7977,4.5380,0.9062,-0.1521,0.8934,10.8245,0.0000,165,False
983,4.8027,4.5687,0.9026,0.5312,0.7298,11.9999,0.0000,164,False
984,4.7875,4.5380,0.9022,0.2981,0.8516,10.7450,0.0000,163,False
985,4.8030,4.5028,0.9890,0.8665,0.4767,10.3660,0.0000,165,False
986,4.8117,4.5853,0.8258,0.4039,0.7204,11.6812,0.0000,163,False
987,4.8193,4.4812,1.0218,0.8821,0.5157,10.8471,0.0000,167,False
988,4.8594,4.6147,0.9402,0.5905,0.7316,11.6413,0.0000,165,False
989,4.7927,4.5005,0.8747,0.7215,0.4944,10.6135,0.0000,165,False
990,4.8278,4.5928,0.8697,0.0635,0.8674,11.0386,0.0000,165,False
991,4.8022,4.5633,0.8813,0.3909,0.7899,11.9369,0.0000,165,False
992,4.8825,4.6364,0.9101,0.0766,0.9069,10.6677,0.0000,167,False
993,4.8167,4.5597,0.8612,0.6009,0.6169,11.6087,0.0000,165,False
994,4.8603,4.5420,1.0052,0.8489,0.5383,10.8811,0.0000,167,False
995,4.8182,4.5819,0.8907,0.3260,0.8288,12.0941,0.0000,165,False
996,4.8306,4.6084,0.8360,0.4126,0.7271,11.7200,0.0000,166,False
997,4.7873,4.5330,0.9447,0.6534,0.6822,11.9925,0.0000,164,False
998,4.7772,4.4859,0.9754,0.7935,0.5674,11.0172,0.0000,163,False
999,4.8192,4.5881,0.8614,0.3817,0.7722,11.1835,0.0000,164,False
