TrajectoryID,PathLength,PenetrationDepth,LateralSpread,LateralY,LateralZ,MeanScatterAngle,FinalEnergy,NumSteps,BoundaryExit
0,4.7372,-1.6952,1.4497,-1.2417,-0.7482,21.8391,0.0000,50,False
1,4.1849,-1.5383,1.9233,-1.6141,1.0458,21.2977,0.0000,50,False
2,3.9220,-0.4663,1.3408,-1.3000,-0.3282,16.7771,0.0000,45,False
3,5.3077,-0.8384,1.4115,-1.3049,0.5380,20.1240,0.0000,55,False
4,3.7287,0.8127,1.8658,-1.8175,0.4216,20.4140,0.0000,46,False
5,5.2622,0.2353,1.3085,-0.3007,1.2735,17.2780,0.0000,49,False
6,5.0416,-0.1558,1.6079,-0.7734,1.4097,21.0596,0.0000,48,False
7,4.2409,0.4039,1.3090,-1.3021,0.1347,23.6277,0.0000,48,False
8,4.6495,-0.9170,1.0068,-0.8826,0.4844,20.8235,0.0000,51,False
9,5.4497,1.1136,1.4829,-1.1785,-0.9001,20.6749,0.0000,53,False
10,5.2293,0.3473,3.9392,-2.0623,3.3562,27.0483,0.0000,54,False
11,1.1958,-0.0601,3.9889,-3.9783,0.2904,26.1421,0.0000,35,False
12,4.4423,0.5910,1.7837,-1.7813,0.0936,26.5884,0.0000,47,False
13,4.5502,-0.7945,3.2248,-2.3151,2.2448,18.4142,0.0000,49,False
14,5.5674,1.0349,2.7738,-1.7782,-2.1288,22.5403,0.0000,57,False
15,3.3597,0.5089,1.9972,-1.9898,-0.1714,15.5289,0.0000,36,False
16,4.9461,0.8747,0.9455,-0.6665,-0.6706,19.3346,0.0000,48,False
17,5.4342,-2.3741,1.3836,-1.3810,-0.0860,20.6967,0.0000,55,False
18,5.5008,0.7784,0.5737,0.0956,-0.5657,20.5117,0.0000,53,False
19,4.6378,0.6826,1.6193,-1.5575,0.4431,17.9765,0.0000,50,False
20,5.2452,0.2153,0.4208,-0.3202,-0.2731,21.9828,0.0000,53,False
21,2.5831,0.8273,2.9393,-2.9391,0.0367,21.6998,0.0000,44,False
22,5.1231,-0.0489,0.9736,-0.7799,0.5829,27.2898,0.0000,52,False
23,5.4624,2.0954,1.2259,-0.5081,1.1156,18.5692,0.0000,50,False
24,4.9286,-0.7683,1.2932,-0.9627,-0.8634,20.1055,0.0000,50,False
25,5.2252,0.7143,2.6586,-1.8125,-1.9450,18.0295,0.0000,50,False
26,3.7218,1.1828,2.1247,-2.0029,-0.7093,25.2807,0.0000,48,False
27,4.1346,0.4160,1.2753,-1.2739,-0.0604,27.0596,0.0000,53,False
28,4.2859,0.8282,1.8387,-1.7958,0.3952,20.3688,0.0000,48,False
29,4.5358,-1.4471,1.2465,-1.0732,0.6339,20.2468,0.0000,52,False
30,4.4523,-0.3130,2.7024,-1.9190,-1.9027,23.8091,0.0000,49,False
31,5.3170,-0.8086,1.4999,-0.6840,-1.3349,19.6840,0.0000,54,False
32,2.9294,0.2510,2.5016,-2.4713,0.3883,19.5141,0.0000,49,False
33,4.9037,0.4469,2.0244,-0.9690,1.7774,19.9007,0.0000,50,False
34,5.0892,2.1556,1.5238,-1.1148,-1.0388,19.6059,0.0000,54,False
35,5.1115,-0.3816,1.1058,-0.9306,0.5972,25.1342,0.0000,50,False
36,5.3333,-1.3244,1.3231,-0.4676,-1.2378,17.2071,0.0000,50,False
37,4.7803,0.1792,1.0895,-1.0814,0.1326,28.2146,0.0000,49,False
38,5.4615,-0.9477,0.5956,-0.2332,0.5481,24.5516,0.0000,48,False
39,4.7321,0.0411,3.1874,-2.2899,2.2172,21.1120,0.0000,45,False
40,5.3993,-1.8698,0.8810,-0.3689,-0.8000,15.4964,0.0000,51,False
41,5.0218,0.3276,3.0757,-2.0876,2.2587,24.1521,0.0000,52,False
42,5.4267,1.1641,2.0831,-0.7314,-1.9504,19.4607,0.0000,50,False
43,5.0909,-0.5144,0.4515,-0.4493,-0.0453,17.7258,0.0000,50,False
44,5.5950,0.0111,0.7963,-0.7855,0.1306,25.4136,0.0000,53,False
45,4.8025,1.4291,1.4565,-1.3592,-0.5234,17.5674,0.0000,48,False
46,4.6891,-0.0710,1.7584,-1.1187,1.3566,20.0807,0.0000,46,False
47,5.2395,-1.7177,1.4062,-1.2779,-0.5868,18.6437,0.0000,50,False
48,5.7916,1.4641,1.9859,-1.0977,-1.6550,18.2649,0.0000,51,False
49,5.4005,-1.4542,0.7974,-0.3689,0.7069,23.9470,0.0000,50,False
50,4.3531,-2.8110,2.5140,-2.4401,-0.6052,22.7291,0.0000,48,False
51,5.6348,3.2590,1.9313,-1.6914,-0.9321,23.5704,0.0000,54,False
52,3.9984,-2.2284,3.5956,-3.4699,0.9423,20.6029,0.0000,46,False
53,5.3792,0.0402,1.0032,-0.3448,-0.9421,21.2665,0.0000,51,False
54,5.7238,3.0242,3.5527,-3.1281,1.6843,19.3345,0.0000,55,False
55,4.9006,-1.0070,1.8923,-1.2279,1.4399,24.3989,0.0000,50,False
56,4.4021,0.0437,3.0535,-2.6169,-1.5735,23.8405,0.0000,51,False
57,4.6472,0.7807,1.3649,-1.1887,0.6708,18.5087,0.0000,47,False
58,5.8880,-3.1397,1.9181,-1.8748,-0.4053,24.7263,0.0000,55,False
59,5.4024,-0.0176,3.9849,-2.7888,-2.8464,21.8027,0.0000,54,False
60,4.9855,-0.0114,0.6456,-0.5060,-0.4009,23.2728,0.0000,51,False
61,5.1028,1.4029,1.0317,-1.0315,0.0227,21.4197,0.0000,47,False
62,5.1680,-1.0685,1.5157,-0.7973,1.2891,23.6298,0.0000,52,False
63,5.4140,-1.2160,0.6856,-0.3489,0.5901,20.0316,0.0000,56,False
64,5.3145,-0.6422,2.0517,-1.1837,1.6757,21.9474,0.0000,49,False
65,4.4194,0.0643,2.2303,-1.8594,-1.2317,16.2150,0.0000,44,False
66,5.5187,0.3938,0.3153,-0.3132,0.0364,20.4391,0.0000,55,False
67,3.8820,-0.2686,2.1319,-1.7705,1.1876,24.6467,0.0000,51,False
68,4.8534,1.3067,1.7541,-1.1981,1.2812,23.1044,0.0000,51,False
69,5.6839,-0.3146,2.1094,-0.9057,-1.9051,21.6033,0.0000,56,False
70,4.5959,0.9758,2.3417,-1.7017,-1.6087,22.8746,0.0000,54,False
71,5.5268,-0.0630,3.0511,-0.9606,-2.8960,20.9575,0.0000,58,False
72,2.8073,0.2641,2.6637,-2.5610,-0.7324,17.7431,0.0000,41,False
73,5.7116,2.3168,1.0965,-1.0428,-0.3390,25.4818,0.0000,54,False
74,5.5831,-0.1546,0.7736,-0.0478,-0.7721,21.1001,0.0000,50,False
75,4.6657,-1.4488,1.5205,-1.4728,-0.3778,21.6477,0.0000,51,False
76,3.4444,0.7116,2.5568,-2.2052,1.2940,24.2916,0.0000,46,False
77,4.5629,0.9239,0.8466,-0.8118,-0.2404,19.6940,0.0000,47,False
78,5.0340,-2.8664,2.9475,-2.3987,-1.7128,19.0735,0.0000,49,False
79,5.4325,2.0808,2.1140,-1.2086,-1.7344,17.4893,0.0000,50,False
80,4.2876,-0.1312,1.6869,-1.5645,0.6310,24.6313,0.0000,50,False
81,4.9289,-0.9693,3.1988,-1.9619,2.5265,23.1522,0.0000,51,False
82,4.9820,2.6546,2.5708,-2.5253,-0.4816,20.7488,0.0000,51,False
83,4.8103,-0.1204,1.1445,-1.0974,-0.3250,24.9926,0.0000,56,False
84,4.4543,1.5477,1.4659,-1.4498,-0.2165,22.8876,0.0000,50,False
85,5.3119,1.6270,0.5133,-0.4181,0.2977,22.7929,0.0000,50,False
86,5.3942,-1.1521,1.2430,-0.3903,-1.1801,15.6781,0.0000,52,False
87,4.7764,-1.4614,1.3912,-1.3798,0.1774,21.4034,0.0000,49,False
88,4.7667,2.0835,1.2544,-1.1052,-0.5933,23.2956,0.0000,53,False
89,4.9263,1.0181,2.0071,-1.8436,0.7934,20.7338,0.0000,45,False
90,4.6453,-0.3602,1.7228,-1.6615,0.4552,23.1894,0.0000,51,False
91,5.2210,0.3814,0.8980,-0.3563,0.8243,21.3362,0.0000,48,False
92,5.6062,-0.1459,1.8758,-0.6289,-1.7672,23.1471,0.0000,55,False
93,5.3665,-0.6508,0.8784,-0.2812,-0.8321,22.6363,0.0000,54,False
94,5.5778,1.1157,1.9620,-0.6689,1.8445,17.7645,0.0000,51,False
95,5.1026,1.1901,1.4507,-0.6316,1.3060,16.7284,0.0000,52,False
96,5.3379,-0.9006,0.6875,-0.1396,-0.6732,21.8025,0.0000,50,False
97,3.1790,-0.5443,2.7543,-2.5595,-1.0173,23.4272,0.0000,46,False
98,3.4783,1.6971,2.9888,-2.9663,-0.3655,24.0851,0.0000,49,False
99,4.8186,-0.9462,0.9441,-0.9392,0.0966,21.0733,0.0000,48,False
100,5.0666,-0.2555,0.7381,-0.3954,0.6233,22.8834,0.0000,52,False
101,2.8014,-0.5706,2.6120,-2.5972,-0.2779,22.1387,0.0000,47,False
102,4.8629,0.0789,0.4391,-0.4235,0.1162,20.3120,0.0000,49,False
103,5.4111,1.2460,1.0968,-0.6881,0.8541,20.6765,0.0000,51,False
104,5.3459,1.0584,0.5757,-0.5048,0.2767,23.8753,0.0000,51,False
105,4.8619,2.4948,1.8910,-1.8483,0.3992,14.9873,0.0000,49,False
106,3.7392,0.4068,1.7250,-1.7147,0.1878,20.3741,0.0000,51,False
107,5.0772,0.6312,1.7452,-0.7071,-1.5955,26.7280,0.0000,52,False
108,5.5627,1.1372,2.9161,-1.1891,2.6626,25.8462,0.0000,52,False
109,4.6119,0.7527,1.1430,-1.1154,-0.2497,20.3753,0.0000,53,False
110,5.5216,0.0371,0.8902,-0.2033,-0.8667,20.5000,0.0000,54,False
111,5.0907,-0.5978,1.1562,-0.8479,0.7861,17.9298,0.0000,48,False
112,5.3500,-0.0840,1.2019,-0.6543,-1.0082,22.9904,0.0000,47,False
113,5.6504,0.2983,2.2969,-0.7216,2.1806,21.1160,0.0000,52,False
114,5.6716,-1.8694,0.8641,-0.7691,-0.3939,19.1563,0.0000,54,False
115,5.0824,1.3445,1.0304,-0.5539,0.8689,20.8740,0.0000,50,False
116,4.8497,1.3245,1.3399,-1.2297,0.5321,18.9290,0.0000,49,False
117,4.6323,-0.1847,2.6935,-1.7653,-2.0344,24.2095,0.0000,50,False
118,4.7405,-0.7729,0.9688,-0.7431,-0.6217,20.6956,0.0000,56,False
119,5.6661,1.6084,0.6953,-0.2296,0.6563,21.1782,0.0000,51,False
120,5.3308,-1.3702,2.1763,-1.0552,-1.9034,24.5035,0.0000,51,False
121,5.5611,-2.0711,1.3934,-0.6363,-1.2397,22.6301,0.0000,54,False
122,5.0323,-1.7937,1.2199,-1.1861,-0.2852,25.5982,0.0000,48,False
123,4.1579,0.4860,1.8194,-1.5520,-0.9494,20.9436,0.0000,48,False
124,4.5531,2.0624,1.5017,-1.3514,-0.6548,18.4983,0.0000,44,False
125,4.9503,0.7818,1.7023,-1.0822,-1.3140,18.2291,0.0000,49,False
126,3.5397,1.4391,2.8791,-2.6072,-1.2215,19.6237,0.0000,46,False
127,5.1576,0.0828,1.3631,-0.3855,1.3074,25.7110,0.0000,50,False
128,4.4879,-0.2615,1.1024,-1.0868,0.1845,19.9759,0.0000,50,False
129,5.2841,0.4212,1.9507,-0.4588,-1.8960,21.6768,0.0000,54,False
130,3.0434,-1.6889,3.6890,-3.4381,-1.3372,12.7792,0.0000,42,False
131,5.0728,1.3999,2.2576,-1.8359,-1.3139,20.9276,0.0000,52,False
132,5.5635,2.2604,1.3393,-1.0656,-0.8114,21.7662,0.0000,54,False
133,5.2207,-0.2054,1.7220,-0.9771,-1.4179,20.2092,0.0000,53,False
134,5.2008,0.0170,1.1466,-0.6218,0.9633,18.6561,0.0000,45,False
135,5.2628,0.0695,1.0245,-1.0046,-0.2009,26.9751,0.0000,49,False
136,3.6059,0.9343,1.8975,-1.8615,0.3678,18.7384,0.0000,51,False
137,5.2589,-1.2692,0.8208,-0.4952,-0.6546,21.5543,0.0000,56,False
138,3.6269,-0.0748,2.0888,-1.8507,-0.9684,24.6112,0.0000,46,False
139,4.5361,-1.6806,3.0139,-2.8340,1.0256,20.9440,0.0000,51,False
140,4.9665,-0.3970,1.3560,-0.6889,1.1680,19.3818,0.0000,50,False
141,5.3386,2.1404,1.0581,-0.9988,-0.3493,22.0133,0.0000,54,False
142,5.5088,-1.0058,2.5103,-1.8230,1.7258,19.4313,0.0000,52,False
143,3.4102,-0.6634,2.6852,-2.3715,-1.2594,22.1098,0.0000,45,False
144,3.4470,-0.6186,1.9756,-1.9746,-0.0614,26.4109,0.0000,49,False
145,4.5303,0.2670,2.4973,-1.6227,1.8983,21.1155,0.0000,49,False
146,3.3602,0.6720,2.0110,-2.0073,0.1204,23.4704,0.0000,52,False
147,5.2276,0.2953,1.1120,-0.5769,0.9506,25.1346,0.0000,52,False
148,4.3562,-0.4639,1.7435,-1.5509,-0.7967,19.4429,0.0000,43,False
149,5.2586,0.3323,1.8398,-0.4856,-1.7745,22.4331,0.0000,51,False
150,5.5756,1.7452,0.9073,-0.7139,-0.5598,22.2569,0.0000,58,False
151,2.9032,-0.8051,2.5051,-2.5006,0.1503,19.5635,0.0000,40,False
152,4.8150,-0.7626,1.6398,-1.1437,-1.1752,18.9088,0.0000,48,False
153,4.5910,0.2328,1.4563,-1.1535,-0.8889,24.3934,0.0000,54,False
154,4.7913,1.1583,3.5979,-2.5515,2.5367,15.9194,0.0000,54,False
155,5.0159,0.6703,0.7693,-0.6296,-0.4421,19.0671,0.0000,50,False
156,3.8936,0.4888,1.7848,-1.6954,0.5579,21.9096,0.0000,44,False
157,5.6108,1.1984,2.2010,-0.6894,-2.0903,26.7646,0.0000,56,False
158,3.7481,-0.7860,1.6872,-1.6690,-0.2471,19.1306,0.0000,44,False
159,5.4423,-2.1525,1.2268,-1.1309,0.4755,28.1263,0.0000,51,False
160,4.6064,0.2471,1.0683,-0.9362,-0.5146,19.5082,0.0000,54,False
161,3.4394,0.2018,2.4584,-2.4163,-0.4533,20.9184,0.0000,48,False
162,5.0216,-0.4196,0.7331,-0.6513,-0.3366,23.7126,0.0000,48,False
163,3.2667,-0.4712,2.9377,-2.7162,1.1191,23.2051,0.0000,47,False
164,3.9961,1.1239,2.0767,-2.0751,-0.0824,23.8869,0.0000,48,False
165,2.6558,0.8578,3.0985,-3.0343,-0.6275,21.2194,0.0000,49,False
166,4.9307,-1.0479,0.8066,-0.5274,0.6102,18.1293,0.0000,48,False
167,2.4463,-0.9410,3.3718,-3.3389,-0.4699,25.7756,0.0000,48,False
168,3.7596,-1.9035,4.3709,-4.1379,-1.4080,18.4253,0.0000,51,False
169,5.6414,0.4848,2.2806,-0.7807,2.1428,18.6232,0.0000,53,False
170,5.1780,-0.8464,1.1350,-0.5179,-1.0099,22.4859,0.0000,46,False
171,5.0280,-0.8296,0.8730,-0.8630,0.1321,15.3262,0.0000,45,False
172,5.2466,-0.9989,2.6647,-1.1600,2.3989,24.0642,0.0000,50,False
173,5.2374,-0.7719,0.9324,-0.6523,0.6662,18.5609,0.0000,49,False
174,5.2270,0.3969,1.0250,-0.8716,0.5395,23.8547,0.0000,44,False
175,4.2605,0.1442,1.3694,-1.2564,-0.5448,21.8137,0.0000,47,False
176,5.3341,-0.1046,1.7934,-0.8979,-1.5524,27.4459,0.0000,53,False
177,5.2251,0.7037,0.5474,-0.2932,0.4622,21.3186,0.0000,50,False
178,3.9223,-2.0947,3.0395,-2.8383,1.0875,21.0303,0.0000,52,False
179,2.4479,0.1807,3.6799,-3.5940,0.7907,28.3026,0.0000,39,False
180,5.4587,-3.1802,4.0732,-3.7895,1.4936,20.0668,0.0000,53,False
181,5.1466,1.1254,1.4658,-1.1161,-0.9502,22.5613,0.0000,49,False
182,5.1236,-0.4202,0.5903,-0.4492,0.3830,21.2128,0.0000,52,False
183,3.9693,-0.0362,1.3287,-1.2824,-0.3478,23.3777,0.0000,47,False
184,3.5021,0.4392,2.1771,-2.1419,0.3900,20.6363,0.0000,50,False
185,3.9911,-0.0988,1.6272,-1.5628,-0.4533,23.3416,0.0000,49,False
186,5.0626,0.4094,1.0067,-0.4546,-0.8982,23.5677,0.0000,47,False
187,4.0898,0.5903,2.2462,-1.9528,-1.1101,25.8211,0.0000,47,False
188,4.6280,1.0358,3.8131,-2.9014,2.4742,18.9604,0.0000,51,False
189,3.8193,-0.5781,1.9051,-1.8923,0.2208,23.1548,0.0000,43,False
190,3.3505,1.1302,2.3855,-2.3632,0.3249,24.0937,0.0000,46,False
191,4.5532,-1.5779,1.3543,-1.2593,0.4984,21.4594,0.0000,55,False
192,6.0740,1.6773,2.3491,-0.8754,-2.1799,21.1344,0.0000,54,False
193,3.2218,-0.6645,2.2369,-2.2161,-0.3048,22.3464,0.0000,44,False
194,5.0860,-0.7367,2.3600,-1.1302,-2.0717,18.2391,0.0000,49,False
195,4.9737,-0.7225,1.6394,-0.6993,1.4828,18.3012,0.0000,53,False
196,5.3572,0.9068,0.7616,-0.1798,-0.7401,17.3649,0.0000,51,False
197,3.8781,0.5620,1.9648,-1.7690,-0.8550,20.2880,0.0000,48,False
198,4.3974,-0.7678,1.9240,-1.6181,1.0410,25.4580,0.0000,48,False
199,4.8735,1.2123,0.6096,-0.5168,-0.3232,13.7519,0.0000,45,False
200,5.5218,1.0184,0.1981,-0.0883,0.1773,21.5352,0.0000,51,False
201,4.5772,-0.0543,0.9607,-0.9249,0.2599,20.9287,0.0000,52,False
202,5.1944,-0.6185,2.0360,-0.9748,1.7875,21.5833,0.0000,47,False
203,5.6289,0.4649,1.4441,-0.1932,-1.4311,24.5227,0.0000,56,False
204,4.6626,1.2119,0.9973,-0.9655,-0.2502,20.6429,0.0000,51,False
205,5.6607,-0.9229,2.3658,-1.3065,-1.9723,22.8111,0.0000,55,False
206,5.4945,-0.7137,0.3770,-0.2785,0.2540,20.6672,0.0000,56,False
207,4.2028,-0.1231,2.6168,-1.9634,1.7300,21.2363,0.0000,54,False
208,4.5876,-2.0559,1.8798,-1.7310,0.7330,22.2484,0.0000,54,False
209,4.9173,-0.3822,0.9912,-0.4715,-0.8719,22.1578,0.0000,50,False
210,4.1378,0.6756,1.5141,-1.3989,0.5794,18.3025,0.0000,49,False
211,5.6418,-0.5122,0.1296,0.0671,-0.1109,22.5780,0.0000,52,False
212,4.6650,0.4352,0.6701,-0.6654,0.0799,20.5296,0.0000,51,False
213,3.4578,-0.4704,2.3846,-2.3718,-0.2465,27.7214,0.0000,50,False
214,4.0217,-1.4314,2.1514,-2.1417,-0.2046,22.4986,0.0000,49,False
215,5.5949,-2.7207,2.0985,-2.0262,-0.5461,22.6088,0.0000,52,False
216,5.7330,-0.6326,1.8526,-0.6777,-1.7242,18.8842,0.0000,49,False
217,4.7135,1.0564,0.9097,-0.7406,0.5284,16.4214,0.0000,48,False
218,4.5205,-0.3543,2.1261,-1.9333,-0.8846,20.5359,0.0000,50,False
219,4.0158,-0.5462,1.2449,-1.2253,0.2200,22.5937,0.0000,57,False
220,5.5983,2.0137,2.1108,-1.4199,-1.5619,19.6350,0.0000,53,False
221,5.5810,2.1483,3.4456,-2.2623,-2.5989,21.6433,0.0000,49,False
222,4.9038,1.0523,2.3317,-1.6099,-1.6868,20.1618,0.0000,52,False
223,5.6764,-0.3571,3.0187,-1.7539,2.4569,20.1125,0.0000,52,False
224,5.1809,1.6726,3.2676,-2.0885,-2.5131,19.2028,0.0000,53,False
225,4.9691,0.7347,1.5904,-1.0533,1.1917,20.8947,0.0000,50,False
226,4.7703,-0.2921,0.8261,-0.6157,-0.5507,15.8565,0.0000,51,False
227,5.8284,4.2154,3.1407,-3.0910,0.5567,19.9083,0.0000,56,False
228,4.7188,-0.2884,0.7049,-0.6729,-0.2099,22.2748,0.0000,46,False
229,5.4056,0.9285,3.4972,-2.2918,2.6416,26.9507,0.0000,53,False
230,5.5991,-0.7209,1.1549,-0.2273,1.1323,20.4221,0.0000,50,False
231,5.1252,-0.6515,1.3408,-1.0177,-0.8730,20.7874,0.0000,48,False
232,5.5971,0.4012,0.7266,0.2396,0.6859,14.7565,0.0000,48,False
233,5.8023,-1.4555,0.4816,0.0498,0.4790,21.3969,0.0000,53,False
234,4.0778,1.1030,2.3834,-2.0164,-1.2709,19.1850,0.0000,48,False
235,4.5411,0.4198,3.9104,-3.3552,-2.0085,24.5556,0.0000,52,False
236,5.0669,0.1054,3.6332,-1.9152,-3.0874,12.5171,0.0000,42,False
237,4.6522,0.7522,2.3523,-1.3785,-1.9060,17.6249,0.0000,42,False
238,5.3255,-1.9886,1.0147,-0.6031,0.8161,19.6084,0.0000,51,False
239,4.5982,-1.2562,0.9381,-0.8471,-0.4030,21.6360,0.0000,52,False
240,4.3628,1.0784,2.1193,-1.4861,-1.5109,20.6258,0.0000,52,False
241,3.5482,-0.1659,2.0221,-1.9052,0.6775,19.8219,0.0000,53,False
242,5.1755,-1.1945,1.7150,-1.6854,-0.3173,21.3078,0.0000,53,False
243,4.8613,1.0403,1.1909,-1.1023,-0.4508,17.7096,0.0000,51,False
244,3.6096,-1.2041,2.1376,-2.0744,-0.5159,15.1011,0.0000,48,False
245,5.5915,-0.4498,0.2995,-0.2776,0.1123,25.1581,0.0000,51,False
246,5.0040,-0.6277,1.1447,-0.9225,0.6778,21.1703,0.0000,50,False
247,4.9361,1.1905,1.6579,-1.1211,-1.2214,22.5750,0.0000,50,False
248,4.8487,0.0487,1.0092,-0.8891,-0.4774,23.4061,0.0000,50,False
249,5.0026,-1.6051,1.5459,-1.5457,-0.0247,28.7731,0.0000,55,False
250,5.7171,-0.2749,2.1474,-0.7427,-2.0149,22.6220,0.0000,55,False
251,5.4167,-1.6208,1.1473,-0.9448,0.6508,23.4108,0.0000,51,False
252,4.2930,1.2506,1.4965,-1.3847,0.5677,19.8244,0.0000,46,False
253,5.5656,-0.9112,0.4449,-0.1360,0.4236,21.4509,0.0000,50,False
254,5.7799,-0.8977,1.5538,-0.4851,1.4762,21.6242,0.0000,54,False
255,4.9999,-1.9148,1.7827,-1.6443,-0.6887,20.0272,0.0000,49,False
256,4.7299,2.3091,1.6434,-1.5994,-0.3780,18.2358,0.0000,51,False
257,5.0416,-1.3884,0.7686,-0.6698,-0.3770,25.2864,0.0000,52,False
258,5.4751,1.9263,1.6723,-1.0138,1.3299,20.2221,0.0000,50,False
259,5.1809,-0.0910,1.3866,-0.9366,-1.0225,20.1949,0.0000,46,False
260,4.7427,0.0066,3.1908,-2.3435,2.1654,23.8012,0.0000,53,False
261,5.7138,-1.9542,1.9937,-0.8172,-1.8185,24.2036,0.0000,53,False
262,4.0672,0.2905,2.0987,-1.8333,-1.0215,22.5332,0.0000,53,False
263,5.2013,-1.3773,1.4428,-1.2007,-0.8001,23.1515,0.0000,50,False
264,5.3149,-0.1868,1.3524,-0.2931,1.3203,23.9730,0.0000,46,False
265,5.2973,-0.3308,1.1443,-0.5912,0.9798,22.5746,0.0000,51,False
266,5.4265,-0.5477,1.5719,-0.2852,1.5458,25.1834,0.0000,46,False
267,5.3899,1.7159,0.5155,-0.4750,-0.2003,20.3822,0.0000,56,False
268,4.9371,0.4410,3.0868,-1.6269,-2.6232,23.5464,0.0000,52,False
269,5.4812,-0.2982,2.6577,-1.8046,-1.9511,22.3438,0.0000,49,False
270,5.0345,-0.6107,0.5086,-0.3350,-0.3827,18.7238,0.0000,42,False
271,5.0677,-0.4506,0.6893,-0.4449,-0.5265,25.2812,0.0000,49,False
272,4.3423,-0.5735,1.6801,-1.3532,0.9958,20.7525,0.0000,48,False
273,5.7457,0.4532,0.8216,-0.5544,-0.6063,22.2081,0.0000,50,False
274,5.2149,0.6532,2.8586,-1.3893,2.4983,20.1894,0.0000,52,False
275,4.0500,-0.6773,1.2720,-1.1459,0.5522,17.1439,0.0000,52,False
276,4.0287,1.0425,2.8025,-2.5125,1.2415,18.3179,0.0000,50,False
277,5.6796,-0.1718,1.1856,0.0889,-1.1822,21.5703,0.0000,49,False
278,4.8723,1.7004,1.2603,-1.2087,-0.3567,24.8448,0.0000,51,False
279,5.2089,-0.9020,1.2130,-0.5091,1.1010,23.8663,0.0000,51,False
280,5.4400,-1.3696,1.7641,-1.0689,-1.4034,20.7077,0.0000,50,False
281,4.0336,-0.7601,1.5877,-1.5677,0.2514,21.5715,0.0000,44,False
282,5.5432,-0.0560,0.5430,0.1450,0.5232,19.8441,0.0000,49,False
283,5.3688,1.3605,0.3097,-0.1814,0.2510,23.8258,0.0000,48,False
284,5.3660,-0.3696,0.9293,-0.9221,-0.1153,22.3288,0.0000,51,False
285,5.0873,2.1932,2.2724,-2.1363,0.7747,26.5842,0.0000,53,False
286,5.2429,0.5729,1.2685,-1.2351,0.2891,25.9285,0.0000,51,False
287,4.9410,1.8563,0.9866,-0.9499,0.2667,19.6029,0.0000,51,False
288,5.3444,0.4590,0.8084,-0.1359,-0.7969,20.2757,0.0000,53,False
289,5.0872,1.6770,0.7907,-0.7579,0.2252,20.6101,0.0000,55,False
290,4.5087,-2.0473,2.7642,-2.2135,1.6557,28.2320,0.0000,49,False
291,4.7921,0.1856,1.1886,-0.7673,-0.9078,22.0724,0.0000,49,False
292,5.3932,1.3675,1.5768,-0.9644,-1.2475,22.8526,0.0000,52,False
293,4.7272,-1.1049,3.6484,-2.7335,2.4163,19.3889,0.0000,53,False
294,5.5134,-1.9364,1.9673,-0.7360,-1.8245,21.2104,0.0000,50,False
295,4.4428,0.6747,1.6661,-1.5273,0.6658,20.0829,0.0000,48,False
296,4.4384,-0.2407,1.0188,-0.8955,0.4859,20.7264,0.0000,51,False
297,4.8260,1.1922,1.0476,-0.9305,-0.4813,17.1017,0.0000,48,False
298,5.5387,0.5784,3.0304,-1.8608,-2.3918,25.7760,0.0000,48,False
299,4.2803,-0.7401,1.0647,-1.0638,0.0428,17.7602,0.0000,48,False
300,4.3641,-0.3681,2.4454,-2.0296,1.3642,19.8264,0.0000,47,False
301,5.0452,-1.6827,0.9739,-0.9399,0.2549,18.7626,0.0000,54,False
302,4.5972,1.4281,1.4797,-1.4201,0.4156,26.7848,0.0000,50,False
303,5.8570,0.5526,0.9138,0.4302,-0.8063,18.1760,0.0000,53,False
304,4.4960,0.5281,2.8863,-1.6974,2.3344,20.2504,0.0000,54,False
305,5.2405,-0.8963,0.7162,-0.5615,0.4445,20.4280,0.0000,45,False
306,5.3696,-1.5539,0.5883,-0.4061,0.4257,16.4347,0.0000,47,False
307,5.8380,-1.6107,0.3679,-0.2452,-0.2743,27.0579,0.0000,53,False
308,5.4546,-0.4106,0.2135,0.1257,-0.1725,20.4958,0.0000,54,False
309,4.7261,1.3411,1.3568,-1.0379,0.8739,22.6720,0.0000,54,False
310,4.6540,1.0159,0.9733,-0.9726,-0.0363,20.9388,0.0000,51,False
311,5.2210,1.6482,1.0038,-0.8886,0.4668,24.8289,0.0000,56,False
312,5.5361,1.2672,1.7038,-0.7776,-1.5160,21.6252,0.0000,51,False
313,3.5792,0.7727,2.4416,-2.2255,1.0043,21.3751,0.0000,52,False
314,5.4820,0.0905,2.1630,-0.6877,2.0508,18.6290,0.0000,50,False
315,5.1484,1.8090,2.6535,-2.2071,1.4731,20.3143,0.0000,49,False
316,4.9985,-0.1566,0.9017,-0.8980,0.0813,18.3159,0.0000,48,False
317,5.5516,1.3975,0.6254,-0.6253,0.0109,20.5941,0.0000,51,False
318,3.9228,-0.4424,2.5089,-2.1815,1.2393,19.1250,0.0000,50,False
319,5.4777,-0.0379,1.0499,-0.3284,0.9972,23.4089,0.0000,54,False
320,4.9059,0.4828,4.0683,-3.0315,-2.7131,22.7467,0.0000,50,False
321,5.8316,-1.1571,2.1186,-0.9376,1.8998,25.0032,0.0000,53,False
322,4.7358,-1.4963,0.8086,-0.6701,-0.4526,17.7317,0.0000,41,False
323,3.3998,0.8381,2.4032,-2.3908,-0.2434,19.4770,0.0000,51,False
